date,product,region,units_sold,revenue
2025-08-16,Keyboard,West,3.0,4576.7
2025-08-16,Laptop,North,3.0,146410.56
2025-08-16,Keyboard,South,4.0,5674.17
2025-08-16,Keyboard,North,4.0,6695.21
2025-08-16,Mouse,West,6.0,4528.83
2025-08-16,Mouse,South,1.0,794.06
2025-08-16,Mouse,North,8.0,6442.34
2025-08-16,Laptop,West,8.0,338768.69
2025-08-16,Laptop,East,4.0,178470.96
2025-08-16,Laptop,South,4.0,192216.07
2025-08-16,Keyboard,East,4.0,6303.11
2025-08-17,Monitor,North,4.0,49871.22
2025-08-17,Monitor,South,6.0,68326.35
2025-08-17,Monitor,East,8.0,96566.64
2025-08-17,Monitor,West,3.0,33809.47
2025-08-17,Headphones,West,6.0,14469.67
2025-08-17,Headphones,South,4.0,9845.68
2025-08-17,Headphones,East,6.0,14221.4
2025-08-17,Keyboard,West,4.0,6127.02
2025-08-17,Headphones,North,4.0,10750.35
2025-08-17,Keyboard,East,4.0,6244.38
2025-08-17,Laptop,North,1.0,42555.58
2025-08-17,Keyboard,North,1.0,1494.02
2025-08-17,Laptop,South,4.0,184424.02
2025-08-17,Laptop,East,1.0,42362.36
2025-08-17,Laptop,West,11.0,451719.35
2025-08-17,Keyboard,South,1.0,1485.69
2025-08-17,Mouse,South,1.0,771.06
2025-08-17,Mouse,East,4.0,3141.16
2025-08-17,Mouse,West,3.0,2447.48
2025-08-17,Mouse,North,4.0,3037.79
2025-08-18,Headphones,West,3.0,8177.36
2025-08-18,Keyboard,East,2.0,2887.37
2025-08-18,Headphones,South,5.0,14170.1
2025-08-18,Headphones,North,1.0,2745.09
2025-08-18,Monitor,West,5.0,65497.08
2025-08-18,Monitor,East,2.0,25095.68
2025-08-18,Monitor,South,6.0,70732.02
2025-08-18,Monitor,North,7.0,80483.0
2025-08-18,Keyboard,West,6.0,8378.26
2025-08-18,Headphones,East,2.0,5537.79
2025-08-18,Keyboard,South,2.0,3200.06
2025-08-18,Mouse,West,5.0,3999.46
2025-08-18,Mouse,East,5.0,4008.58
2025-08-18,Mouse,South,2.0,1627.16
2025-08-18,Mouse,North,3.0,2439.36
2025-08-18,Laptop,West,3.0,134644.87
2025-08-18,Laptop,East,7.0,305390.14
2025-08-18,Laptop,South,1.0,45736.47
2025-08-18,Laptop,North,6.0,276869.27
2025-08-18,Keyboard,North,1.0,1564.15
2025-08-19,Monitor,South,3.0,35252.19
2025-08-19,Monitor,East,2.0,22396.4
2025-08-19,Monitor,West,3.0,38560.93
2025-08-19,Monitor,North,2.0,23021.68
2025-08-19,Headphones,South,6.0,14937.47
2025-08-19,Headphones,East,1.0,2399.73
2025-08-19,Headphones,West,3.0,7220.12
2025-08-19,Headphones,North,1.0,2630.13
2025-08-19,Keyboard,West,6.0,9574.33
2025-08-19,Keyboard,North,2.0,2881.01
2025-08-19,Keyboard,South,3.0,4257.64
2025-08-19,Laptop,South,2.0,88909.92
2025-08-19,Laptop,West,1.0,46516.56
2025-08-19,Mouse,North,2.0,1458.97
2025-08-19,Laptop,North,5.0,220750.13
2025-08-19,Mouse,East,7.0,5675.44
2025-08-19,Mouse,West,3.0,2663.65
2025-08-19,Keyboard,East,5.0,7748.77
2025-08-19,Mouse,South,3.0,2575.08
2025-08-20,Keyboard,West,2.0,3104.61
2025-08-20,Headphones,West,1.0,2300.52
2025-08-20,Headphones,East,3.0,8100.98
2025-08-20,Headphones,South,3.0,7536.18
2025-08-20,Headphones,North,2.0,4896.37
2025-08-20,Monitor,West,2.0,24313.69
2025-08-20,Monitor,South,2.0,22988.16
2025-08-20,Monitor,North,1.0,12521.81
2025-08-20,Keyboard,East,2.0,3000.68
2025-08-20,Keyboard,South,5.0,7562.87
2025-08-20,Keyboard,North,2.0,2942.93
2025-08-20,Mouse,West,1.0,721.17
2025-08-20,Mouse,East,1.0,803.63
2025-08-20,Mouse,South,2.0,1477.08
2025-08-20,Mouse,North,6.0,4462.64
2025-08-20,Laptop,West,2.0,85040.59
2025-08-20,Laptop,South,6.0,266691.62
2025-08-20,Laptop,North,2.0,93733.8
2025-08-21,Monitor,North,6.0,72828.65
2025-08-21,Monitor,South,7.0,80664.93
2025-08-21,Monitor,East,1.0,13228.66
2025-08-21,Headphones,East,2.0,5427.26
2025-08-21,Headphones,North,5.0,12805.01
2025-08-21,Headphones,South,5.0,12375.2
2025-08-21,Keyboard,West,1.0,1512.65
2025-08-21,Monitor,West,1.0,12507.98
2025-08-21,Keyboard,East,3.0,4613.93
2025-08-21,Headphones,West,1.0,2630.85
2025-08-21,Keyboard,North,1.0,1431.92
2025-08-21,Mouse,West,2.0,1615.72
2025-08-21,Mouse,East,6.0,5151.34
2025-08-21,Mouse,South,2.0,1753.38
2025-08-21,Mouse,North,3.0,2355.58
2025-08-21,Laptop,West,3.0,135206.4
2025-08-21,Laptop,East,6.0,261194.8
2025-08-21,Laptop,South,6.0,260803.64
2025-08-21,Laptop,North,3.0,144246.18
2025-08-21,Keyboard,South,5.0,7428.83
2025-08-22,Monitor,North,1.0,12843.42
2025-08-22,Monitor,South,3.0,38404.0
2025-08-22,Monitor,East,3.0,35324.58
2025-08-22,Headphones,West,3.0,8007.27
2025-08-22,Headphones,North,2.0,5039.26
2025-08-22,Headphones,South,5.0,11532.95
2025-08-22,Keyboard,West,2.0,3268.85
2025-08-22,Monitor,West,10.0,111107.56
2025-08-22,Keyboard,East,3.0,4485.15
2025-08-22,Headphones,East,2.0,4697.64
2025-08-22,Keyboard,North,7.0,10868.81
2025-08-22,Laptop,North,6.0,271988.8
2025-08-22,Laptop,South,8.0,382106.08
2025-08-22,Laptop,East,1.0,47533.34
2025-08-22,Laptop,West,2.0,88021.69
2025-08-22,Keyboard,South,2.0,2822.78
2025-08-22,Mouse,South,2.0,1780.63
2025-08-22,Mouse,East,6.0,5339.37
2025-08-22,Mouse,West,5.0,3622.43
2025-08-22,Mouse,North,7.0,5253.22
2025-08-23,Keyboard,West,16.0,24900.33
2025-08-23,Headphones,East,3.0,7471.94
2025-08-23,Headphones,South,4.0,9870.13
2025-08-23,Headphones,North,11.0,27921.38
2025-08-23,Monitor,West,6.0,69799.08
2025-08-23,Monitor,East,11.0,138159.26
2025-08-23,Monitor,South,4.0,47531.18
2025-08-23,Monitor,North,3.0,33954.89
2025-08-23,Headphones,West,1.0,2385.69
2025-08-23,Keyboard,South,4.0,5894.31
2025-08-23,Mouse,West,1.0,806.98
2025-08-23,Mouse,East,8.0,6670.08
2025-08-23,Mouse,South,3.0,2283.69
2025-08-23,Mouse,North,6.0,5274.88
2025-08-23,Laptop,West,8.0,350732.44
2025-08-23,Laptop,East,4.0,190835.63
2025-08-23,Laptop,South,4.0,185839.22
2025-08-23,Laptop,North,3.0,132196.06
2025-08-23,Keyboard,East,8.0,11378.02
2025-08-24,Monitor,North,1.0,11559.34
2025-08-24,Monitor,South,9.0,111828.43
2025-08-24,Monitor,East,3.0,36621.25
2025-08-24,Keyboard,East,3.0,4637.68
2025-08-24,Headphones,North,3.0,7725.04
2025-08-24,Headphones,South,13.0,32465.2
2025-08-24,Monitor,West,4.0,48686.44
2025-08-24,Keyboard,South,6.0,8817.02
2025-08-24,Headphones,West,6.0,14698.87
2025-08-24,Mouse,West,4.0,3179.19
2025-08-24,Laptop,North,3.0,138369.99
2025-08-24,Laptop,South,3.0,131477.29
2025-08-24,Laptop,East,4.0,191044.44
2025-08-24,Keyboard,North,8.0,12533.59
2025-08-24,Mouse,South,8.0,6624.66
2025-08-24,Mouse,East,3.0,2602.22
2025-08-24,Mouse,North,3.0,2144.72
2025-08-25,Headphones,West,3.0,7492.7
2025-08-25,Headphones,East,1.0,2490.23
2025-08-25,Headphones,South,2.0,4656.46
2025-08-25,Headphones,North,2.0,4535.61
2025-08-25,Monitor,West,2.0,23003.69
2025-08-25,Monitor,South,7.0,95506.66
2025-08-25,Monitor,North,2.0,26094.8
2025-08-25,Keyboard,West,7.0,10507.43
2025-08-25,Monitor,East,6.0,79646.37
2025-08-25,Keyboard,North,2.0,2893.08
2025-08-25,Mouse,West,5.0,3950.64
2025-08-25,Mouse,East,6.0,4768.7
2025-08-25,Mouse,South,6.0,4484.97
2025-08-25,Mouse,North,5.0,3935.55
2025-08-25,Laptop,East,2.0,95883.9
2025-08-25,Laptop,South,3.0,132076.92
2025-08-25,Laptop,North,3.0,124362.75
2025-08-25,Keyboard,South,5.0,7502.46
2025-08-26,Monitor,North,3.0,36772.21
2025-08-26,Monitor,South,10.0,118541.74
2025-08-26,Monitor,East,2.0,25686.51
2025-08-26,Monitor,West,1.0,12722.4
2025-08-26,Headphones,East,3.0,7667.72
2025-08-26,Headphones,North,1.0,2442.88
2025-08-26,Headphones,South,3.0,7820.7
2025-08-26,Keyboard,West,1.0,1437.64
2025-08-26,Headphones,West,3.0,8598.87
2025-08-26,Keyboard,East,6.0,8554.31
2025-08-26,Laptop,West,1.0,44062.06
2025-08-26,Keyboard,North,3.0,3858.49
2025-08-26,Keyboard,South,7.0,10182.83
2025-08-26,Laptop,North,5.0,203293.32
2025-08-26,Laptop,East,3.0,142941.05
2025-08-26,Laptop,South,1.0,41121.37
2025-08-26,Mouse,South,1.0,813.11
2025-08-26,Mouse,East,6.0,4813.77
2025-08-26,Mouse,West,2.0,1641.62
2025-08-26,Mouse,North,5.0,3917.85
2025-08-27,Keyboard,East,2.0,3276.08
2025-08-27,Headphones,South,3.0,7544.99
2025-08-27,Headphones,North,2.0,5269.44
2025-08-27,Monitor,West,3.0,36727.0
2025-08-27,Monitor,East,3.0,32658.42
2025-08-27,Monitor,South,6.0,69793.71
2025-08-27,Monitor,North,3.0,36227.26
2025-08-27,Keyboard,West,12.0,17764.5
2025-08-27,Headphones,East,5.0,12699.93
2025-08-27,Keyboard,South,2.0,2698.41
2025-08-27,Mouse,West,7.0,5614.98
2025-08-27,Mouse,South,5.0,3760.99
2025-08-27,Mouse,North,5.0,3760.43
2025-08-27,Laptop,West,3.0,130279.6
2025-08-27,Laptop,East,3.0,135686.73
2025-08-27,Laptop,South,3.0,137245.19
2025-08-27,Laptop,North,3.0,147459.16
2025-08-27,Keyboard,North,2.0,2729.38
2025-08-28,Headphones,West,3.0,7682.83
2025-08-28,Headphones,East,1.0,2266.76
2025-08-28,Headphones,South,7.0,19203.47
2025-08-28,Headphones,North,1.0,2492.55
2025-08-28,Monitor,West,2.0,21983.05
2025-08-28,Monitor,East,2.0,23900.0
2025-08-28,Monitor,North,3.0,36469.03
2025-08-28,Keyboard,South,1.0,1447.69
2025-08-28,Keyboard,West,5.0,7120.64
2025-08-28,Mouse,West,3.0,2333.92
2025-08-28,Mouse,East,5.0,3968.01
2025-08-28,Mouse,South,3.0,2493.1
2025-08-28,Mouse,North,2.0,1532.13
2025-08-28,Laptop,West,2.0,87412.95
2025-08-28,Laptop,East,6.0,279546.77
2025-08-28,Laptop,North,2.0,94242.44
2025-08-28,Keyboard,North,2.0,3173.99
2025-08-29,Keyboard,West,5.0,7159.82
2025-08-29,Monitor,North,3.0,34714.1
2025-08-29,Monitor,South,1.0,11531.77
2025-08-29,Monitor,East,3.0,36212.45
2025-08-29,Headphones,East,7.0,19125.69
2025-08-29,Headphones,North,3.0,6965.33
2025-08-29,Headphones,South,2.0,4470.75
2025-08-29,Headphones,West,5.0,12205.01
2025-08-29,Monitor,West,5.0,58174.12
2025-08-29,Keyboard,East,7.0,11126.57
2025-08-29,Laptop,South,2.0,93641.01
2025-08-29,Keyboard,North,2.0,3016.72
2025-08-29,Mouse,West,2.0,1488.55
2025-08-29,Mouse,East,6.0,4627.87
2025-08-29,Mouse,South,6.0,4337.87
2025-08-29,Mouse,North,3.0,2389.39
2025-08-29,Laptop,West,2.0,90151.21
2025-08-29,Laptop,East,1.0,46076.18
2025-08-29,Laptop,North,3.0,138833.12
2025-08-29,Keyboard,South,5.0,8578.42
2025-08-30,Monitor,South,3.0,40065.23
2025-08-30,Monitor,East,1.0,12023.99
2025-08-30,Monitor,West,8.0,86638.28
2025-08-30,Keyboard,West,1.0,1510.44
2025-08-30,Headphones,South,3.0,7488.23
2025-08-30,Headphones,East,4.0,10706.87
2025-08-30,Headphones,West,1.0,2705.53
2025-08-30,Headphones,North,6.0,15502.63
2025-08-30,Keyboard,East,3.0,4606.22
2025-08-30,Monitor,North,1.0,11740.21
2025-08-30,Keyboard,North,4.0,5569.21
2025-08-30,Laptop,South,6.0,262014.91
2025-08-30,Laptop,East,3.0,133862.32
2025-08-30,Laptop,West,3.0,137645.23
2025-08-30,Mouse,North,4.0,3079.48
2025-08-30,Laptop,North,1.0,44703.67
2025-08-30,Mouse,East,8.0,6813.53
2025-08-30,Keyboard,South,6.0,8903.22
2025-08-30,Mouse,West,14.0,10418.3
2025-08-30,Mouse,South,6.0,4440.75
2025-08-31,Keyboard,West,4.0,5907.04
2025-08-31,Headphones,West,8.0,20184.96
2025-08-31,Headphones,East,3.0,7473.56
2025-08-31,Headphones,South,3.0,7429.94
2025-08-31,Headphones,North,4.0,9577.69
2025-08-31,Monitor,West,6.0,68390.85
2025-08-31,Monitor,East,13.0,154450.8
2025-08-31,Monitor,South,8.0,92220.89
2025-08-31,Monitor,North,3.0,36531.08
2025-08-31,Keyboard,East,1.0,1344.11
2025-08-31,Keyboard,North,3.0,4747.31
2025-08-31,Laptop,North,1.0,45090.88
2025-08-31,Mouse,West,3.0,2417.64
2025-08-31,Mouse,East,6.0,5002.77
2025-08-31,Mouse,South,13.0,9715.86
2025-08-31,Mouse,North,3.0,2606.18
2025-08-31,Laptop,West,4.0,184993.81
2025-08-31,Laptop,East,8.0,374781.62
2025-08-31,Laptop,South,9.0,394010.39
2025-08-31,Keyboard,South,6.0,8753.06
2025-09-01,Monitor,North,1.0,11829.03
2025-09-01,Monitor,South,2.0,26096.68
2025-09-01,Monitor,West,1.0,12333.44
2025-09-01,Keyboard,West,5.0,7323.67
2025-09-01,Headphones,South,8.0,20727.18
2025-09-01,Headphones,East,5.0,11834.69
2025-09-01,Headphones,North,1.0,2397.68
2025-09-01,Keyboard,East,5.0,7093.02
2025-09-01,Headphones,West,2.0,5164.77
2025-09-01,Keyboard,North,2.0,2913.37
2025-09-01,Laptop,North,3.0,146359.74
2025-09-01,Laptop,East,2.0,92935.03
2025-09-01,Laptop,West,3.0,132085.52
2025-09-01,Keyboard,South,5.0,7638.15
2025-09-01,Mouse,South,3.0,2521.36
2025-09-01,Mouse,East,2.0,1659.73
2025-09-01,Mouse,West,3.0,2490.52
2025-09-01,Mouse,North,5.0,4428.7
2025-09-02,Keyboard,West,2.0,2949.2
2025-09-02,Headphones,East,6.0,15656.98
2025-09-02,Headphones,North,3.0,7715.04
2025-09-02,Monitor,West,3.0,34527.46
2025-09-02,Monitor,East,3.0,34727.68
2025-09-02,Monitor,South,1.0,11086.68
2025-09-02,Monitor,North,8.0,101842.22
2025-09-02,Keyboard,East,1.0,1593.77
2025-09-02,Keyboard,South,3.0,4731.66
2025-09-02,Mouse,West,3.0,2391.42
2025-09-02,Mouse,East,5.0,4104.59
2025-09-02,Mouse,South,3.0,2521.45
2025-09-02,Mouse,North,6.0,4730.94
2025-09-02,Laptop,West,5.0,229363.06
2025-09-02,Laptop,East,7.0,330003.3
2025-09-02,Laptop,South,2.0,85863.79
2025-09-02,Laptop,North,5.0,226407.75
2025-09-02,Keyboard,North,5.0,7908.73
2025-09-03,Keyboard,West,2.0,2804.9
2025-09-03,Monitor,North,3.0,33133.73
2025-09-03,Monitor,South,2.0,25730.56
2025-09-03,Monitor,East,6.0,75585.72
2025-09-03,Headphones,West,5.0,12513.05
2025-09-03,Headphones,North,5.0,12343.16
2025-09-03,Headphones,South,5.0,13373.7
2025-09-03,Headphones,East,2.0,4543.22
2025-09-03,Monitor,West,1.0,13064.54
2025-09-03,Keyboard,East,6.0,8794.16
2025-09-03,Laptop,North,6.0,246641.01
2025-09-03,Keyboard,North,5.0,6783.91
2025-09-03,Mouse,West,6.0,4769.57
2025-09-03,Mouse,East,6.0,4618.98
2025-09-03,Mouse,South,2.0,1587.06
2025-09-03,Mouse,North,2.0,1580.03
2025-09-03,Laptop,West,2.0,93770.25
2025-09-03,Laptop,East,3.0,132129.57
2025-09-03,Laptop,South,3.0,123180.02
2025-09-03,Keyboard,South,3.0,4322.18
2025-09-04,Monitor,North,3.0,34340.91
2025-09-04,Monitor,South,6.0,74212.27
2025-09-04,Monitor,East,1.0,11757.6
2025-09-04,Keyboard,West,2.0,3186.68
2025-09-04,Headphones,North,5.0,12714.45
2025-09-04,Headphones,South,3.0,7788.04
2025-09-04,Headphones,East,2.0,4854.84
2025-09-04,Monitor,West,5.0,55061.47
2025-09-04,Keyboard,East,2.0,3025.91
2025-09-04,Headphones,West,5.0,13063.36
2025-09-04,Keyboard,North,3.0,4412.57
2025-09-04,Laptop,North,2.0,88606.42
2025-09-04,Laptop,South,1.0,43838.54
2025-09-04,Laptop,East,3.0,142833.92
2025-09-04,Laptop,West,2.0,96198.73
2025-09-04,Keyboard,South,2.0,2997.39
2025-09-04,Mouse,South,5.0,4017.09
2025-09-04,Mouse,East,2.0,1622.38
2025-09-04,Mouse,West,6.0,4569.76
2025-09-04,Mouse,North,1.0,802.34
2025-09-05,Keyboard,West,3.0,4363.37
2025-09-05,Headphones,East,3.0,7648.3
2025-09-05,Headphones,South,2.0,5023.18
2025-09-05,Headphones,North,3.0,7766.8
2025-09-05,Monitor,West,2.0,24413.56
2025-09-05,Monitor,East,2.0,25242.68
2025-09-05,Monitor,South,3.0,38596.13
2025-09-05,Monitor,North,1.0,11987.63
2025-09-05,Keyboard,East,1.0,1456.57
2025-09-05,Headphones,West,3.0,7954.68
2025-09-05,Keyboard,North,1.0,1561.9
2025-09-05,Laptop,North,2.0,89387.39
2025-09-05,Laptop,South,3.0,148366.04
2025-09-05,Laptop,East,5.0,214002.72
2025-09-05,Laptop,West,3.0,126849.67
2025-09-05,Keyboard,South,2.0,2960.22
2025-09-05,Mouse,South,5.0,3809.0
2025-09-05,Mouse,East,6.0,4371.13
2025-09-05,Mouse,West,1.0,764.1
2025-09-05,Mouse,North,6.0,4945.37
2025-09-06,Keyboard,East,4.0,6536.74
2025-09-06,Headphones,East,4.0,9891.24
2025-09-06,Headphones,South,6.0,13410.34
2025-09-06,Headphones,North,8.0,20424.6
2025-09-06,Monitor,West,6.0,70362.36
2025-09-06,Monitor,East,6.0,69771.68
2025-09-06,Monitor,South,6.0,66034.92
2025-09-06,Monitor,North,4.0,47772.55
2025-09-06,Keyboard,West,6.0,8796.64
2025-09-06,Headphones,West,6.0,14247.4
2025-09-06,Keyboard,South,4.0,6066.62
2025-09-06,Mouse,West,4.0,3058.2
2025-09-06,Mouse,East,8.0,6004.91
2025-09-06,Mouse,South,8.0,6225.59
2025-09-06,Mouse,North,6.0,4934.49
2025-09-06,Laptop,West,6.0,254543.74
2025-09-06,Laptop,East,8.0,353286.75
2025-09-06,Laptop,South,6.0,262121.34
2025-09-06,Laptop,North,3.0,127319.45
2025-09-06,Keyboard,North,6.0,8327.96
2025-09-07,Keyboard,West,3.0,4247.64
2025-09-07,Monitor,North,9.0,104177.66
2025-09-07,Monitor,South,6.0,77041.1
2025-09-07,Headphones,East,3.0,8019.04
2025-09-07,Monitor,West,4.0,46041.45
2025-09-07,Headphones,North,3.0,7661.77
2025-09-07,Headphones,South,4.0,9930.41
2025-09-07,Monitor,East,,125263.87
2025-09-07,Keyboard,East,4.0,5615.6
2025-09-07,Mouse,West,6.0,4722.7
2025-09-07,Keyboard,North,3.0,4572.53
2025-09-07,Laptop,North,4.0,176113.64
2025-09-07,Laptop,South,3.0,129180.4
2025-09-07,Laptop,East,6.0,277721.13
2025-09-07,Keyboard,South,8.0,11974.03
2025-09-07,Mouse,North,11.0,8726.14
2025-09-07,Mouse,South,3.0,2431.04
2025-09-07,Mouse,East,6.0,4571.2
2025-09-07,Laptop,West,1.0,42250.98
2025-09-08,Keyboard,East,2.0,3258.83
2025-09-08,Headphones,East,3.0,7700.08
2025-09-08,Headphones,North,1.0,2522.54
2025-09-08,Monitor,West,3.0,36723.9
2025-09-08,Monitor,East,3.0,36479.6
2025-09-08,Monitor,South,8.0,100230.54
2025-09-08,Monitor,North,1.0,11571.06
2025-09-08,Keyboard,West,2.0,2876.45
2025-09-08,Keyboard,South,3.0,5024.58
2025-09-08,Headphones,West,1.0,2565.61
2025-09-08,Mouse,West,3.0,2275.82
2025-09-08,Laptop,North,1.0,44014.24
2025-09-08,Laptop,South,1.0,44593.38
2025-09-08,Laptop,East,3.0,136171.56
2025-09-08,Keyboard,North,1.0,1380.85
2025-09-08,Mouse,North,1.0,802.93
2025-09-08,Mouse,South,1.0,714.11
2025-09-08,Mouse,East,5.0,3846.36
2025-09-08,Laptop,West,3.0,132458.97
2025-09-09,Keyboard,West,3.0,4445.87
2025-09-09,Headphones,East,3.0,7144.45
2025-09-09,Headphones,South,1.0,2573.92
2025-09-09,Headphones,North,3.0,7174.76
2025-09-09,Monitor,West,6.0,67710.07
2025-09-09,Monitor,East,2.0,23551.15
2025-09-09,Monitor,South,3.0,35339.33
2025-09-09,Monitor,North,1.0,11763.03
2025-09-09,Headphones,West,6.0,14308.61
2025-09-09,Keyboard,East,1.0,1554.9
2025-09-09,Keyboard,North,5.0,7285.23
2025-09-09,Mouse,West,1.0,806.14
2025-09-09,Mouse,East,2.0,1709.27
2025-09-09,Mouse,South,2.0,1495.46
2025-09-09,Mouse,North,1.0,805.97
2025-09-09,Laptop,West,6.0,266434.2
2025-09-09,Laptop,South,5.0,212395.05
2025-09-09,Laptop,North,8.0,347060.0
2025-09-09,Keyboard,South,2.0,3235.65
2025-09-10,Monitor,North,5.0,59681.59
2025-09-10,Monitor,South,3.0,36893.46
2025-09-10,Monitor,East,3.0,36652.52
2025-09-10,Keyboard,West,2.0,2924.79
2025-09-10,Headphones,North,2.0,4826.18
2025-09-10,Headphones,South,6.0,13087.85
2025-09-10,Headphones,West,3.0,7935.71
2025-09-10,Monitor,West,2.0,23675.3
2025-09-10,Keyboard,East,2.0,3015.79
2025-09-10,Headphones,East,3.0,7185.34
2025-09-10,Keyboard,North,3.0,4549.31
2025-09-10,Laptop,North,5.0,235556.9
2025-09-10,Laptop,South,6.0,279726.04
2025-09-10,Laptop,East,2.0,90842.16
2025-09-10,Laptop,West,6.0,277571.38
2025-09-10,Keyboard,South,3.0,4400.58
2025-09-10,Mouse,South,3.0,2628.17
2025-09-10,Mouse,East,5.0,3997.63
2025-09-10,Mouse,West,3.0,2538.5
2025-09-10,Mouse,North,3.0,2289.94
2025-09-11,Keyboard,West,2.0,2922.99
2025-09-11,Headphones,East,2.0,5394.33
2025-09-11,Headphones,South,2.0,4807.98
2025-09-11,Headphones,North,5.0,12934.82
2025-09-11,Monitor,West,2.0,23320.79
2025-09-11,Monitor,East,5.0,59296.9
2025-09-11,Monitor,South,5.0,56427.87
2025-09-11,Monitor,North,6.0,66888.51
2025-09-11,Keyboard,East,3.0,4390.13
2025-09-11,Headphones,West,2.0,4873.64
2025-09-11,Keyboard,North,2.0,3201.88
2025-09-11,Laptop,North,3.0,141984.22
2025-09-11,Laptop,South,5.0,219089.24
2025-09-11,Laptop,West,3.0,132670.47
2025-09-11,Keyboard,South,5.0,7533.12
2025-09-11,Mouse,South,3.0,2494.14
2025-09-11,Mouse,East,3.0,2527.25
2025-09-11,Mouse,West,2.0,1468.11
2025-09-11,Mouse,North,3.0,2197.37
2025-09-12,Keyboard,West,1.0,1524.03
2025-09-12,Headphones,East,2.0,5066.47
2025-09-12,Headphones,South,3.0,7880.0
2025-09-12,Headphones,North,3.0,6952.52
2025-09-12,Monitor,West,7.0,86282.78
2025-09-12,Monitor,East,6.0,66167.66
2025-09-12,Monitor,South,3.0,34655.19
2025-09-12,Monitor,North,1.0,11355.87
2025-09-12,Headphones,West,6.0,13888.62
2025-09-12,Keyboard,East,3.0,4434.67
2025-09-12,Keyboard,North,6.0,9426.67
2025-09-12,Mouse,West,2.0,1621.7
2025-09-12,Mouse,East,3.0,2452.4
2025-09-12,Mouse,South,3.0,2542.11
2025-09-12,Mouse,North,2.0,1581.55
2025-09-12,Laptop,West,1.0,43045.48
2025-09-12,Laptop,South,7.0,313813.96
2025-09-12,Laptop,North,5.0,192954.07
2025-09-12,Keyboard,South,6.0,8396.46
2025-09-13,Monitor,South,3.0,36464.13
2025-09-13,Monitor,East,3.0,36672.27
2025-09-13,Monitor,West,8.0,93654.23
2025-09-13,Monitor,North,9.0,111214.27
2025-09-13,Headphones,South,6.0,14966.88
2025-09-13,Headphones,East,9.0,20784.76
2025-09-13,Headphones,West,4.0,10450.1
2025-09-13,Headphones,North,8.0,19718.49
2025-09-13,Keyboard,West,4.0,5706.04
2025-09-13,Keyboard,North,11.0,16235.57
2025-09-13,Mouse,West,4.0,3171.95
2025-09-13,Mouse,East,6.0,4953.24
2025-09-13,Mouse,North,4.0,3041.74
2025-09-13,Laptop,West,3.0,136498.79
2025-09-13,Laptop,East,4.0,191763.49
2025-09-13,Laptop,South,4.0,187265.25
2025-09-13,Laptop,North,3.0,136063.24
2025-09-13,Keyboard,East,1.0,1604.68
2025-09-14,Headphones,South,9.0,21941.87
2025-09-14,Headphones,West,1.0,2489.45
2025-09-14,Headphones,East,1.0,2510.5
2025-09-14,Headphones,North,3.0,7983.94
2025-09-14,Monitor,West,1.0,11673.18
2025-09-14,Monitor,East,6.0,71968.36
2025-09-14,Monitor,North,8.0,90771.72
2025-09-14,Keyboard,West,4.0,6262.38
2025-09-14,Keyboard,East,4.0,6309.31
2025-09-14,Laptop,South,3.0,147441.66
2025-09-14,Keyboard,North,8.0,11812.46
2025-09-14,Mouse,West,4.0,3385.91
2025-09-14,Mouse,East,1.0,858.42
2025-09-14,Mouse,North,3.0,2350.37
2025-09-14,Laptop,West,6.0,252552.21
2025-09-14,Laptop,East,1.0,45013.34
2025-09-14,Keyboard,South,8.0,11686.58
2025-09-14,Laptop,North,1.0,41682.64
2025-09-15,Monitor,North,2.0,22452.25
2025-09-15,Monitor,South,5.0,63597.64
2025-09-15,Monitor,East,5.0,65397.39
2025-09-15,Keyboard,West,3.0,4981.95
2025-09-15,Headphones,South,2.0,5246.17
2025-09-15,Headphones,East,2.0,5331.38
2025-09-15,Headphones,West,2.0,5143.71
2025-09-15,Headphones,North,2.0,5050.16
2025-09-15,Keyboard,East,6.0,8285.34
2025-09-15,Laptop,North,1.0,43531.34
2025-09-15,Keyboard,North,7.0,10422.77
2025-09-15,Mouse,East,8.0,5807.68
2025-09-15,Mouse,South,7.0,6252.19
2025-09-15,Mouse,North,5.0,3939.19
2025-09-15,Laptop,West,3.0,116788.4
2025-09-15,Laptop,East,6.0,259959.87
2025-09-15,Laptop,South,2.0,82223.29
2025-09-15,Keyboard,South,2.0,2871.41
2025-09-16,Monitor,East,3.0,38079.99
2025-09-16,Monitor,South,1.0,13023.88
2025-09-16,Monitor,West,2.0,25717.22
2025-09-16,Monitor,North,2.0,24393.85
2025-09-16,Headphones,South,5.0,12098.69
2025-09-16,Headphones,East,2.0,5298.27
2025-09-16,Headphones,West,2.0,4556.78
2025-09-16,Headphones,North,3.0,7937.21
2025-09-16,Keyboard,West,3.0,4778.17
2025-09-16,Keyboard,East,3.0,4219.2
2025-09-16,Laptop,North,6.0,276618.48
2025-09-16,Keyboard,North,3.0,4453.42
2025-09-16,Mouse,West,5.0,3912.92
2025-09-16,Mouse,East,2.0,1491.27
2025-09-16,Mouse,South,1.0,861.3
2025-09-16,Mouse,North,3.0,2427.33
2025-09-16,Laptop,West,1.0,43623.61
2025-09-16,Laptop,East,1.0,45834.09
2025-09-16,Laptop,South,1.0,41968.48
2025-09-16,Keyboard,South,3.0,4765.57
2025-09-17,Monitor,North,5.0,60187.97
